time,temp_air,temp_water,humidity,ph,light,salinity,do,co2_air,set_temp_air,set_ph,set_oxygen,target_growth,target_ph,tank_vol,building_vol,growth_len,device_temp_air,device_temp_water,device_light,device_ph_injection,device_nitrogen,device_oxygen,expected_ph_duration,expected_growth,expected_harvest_time
2024-01-03T21:20:30+09:00,28.79,25.21,42.2,10.2,800.78,2.35,7.62,279.14,33.97,8.75,3.54,10.16,7.48,418.47,6011.38,49.1,0,1,1,1,0,1,82.74,8.07,2023-10-07T07:54:06+09:00
2024-01-03T21:21:00+09:00,28.96,25.25,42.04,10.24,793.16,2.34,7.65,275.52,33.98,8.76,3.45,10.21,7.43,423.15,6017.92,49.32,1,0,0,0,0,0,82.9,8.05,2023-10-08T03:06:36+09:00
2024-01-03T21:21:30+09:00,28.93,25.22,42.12,10.29,772.58,2.32,7.79,279.43,33.89,8.74,3.44,10.1,7.39,431.66,5970.32,49.36,0,1,1,1,1,0,82.71,8.03,2023-10-08T04:19:06+09:00
2024-01-03T21:22:00+09:00,28.86,25.13,42.2,10.27,782.55,2.29,7.78,274.24,33.91,8.75,3.43,10.0,7.36,430.59,5937.07,49.58,0,0,1,1,0,0,82.99,8.05,2023-10-08T15:36:24+09:00
2024-01-03T21:22:30+09:00,29.05,25.18,42.15,10.27,796.39,2.33,7.79,280.03,33.98,8.76,3.48,9.93,7.33,439.09,5975.61,48.88,1,0,0,0,0,0,83.86,8.04,2023-10-07T23:17:42+09:00
2024-01-03T21:23:00+09:00,28.96,25.23,41.81,10.3,820.4,2.32,7.97,281.29,34.0,8.78,3.45,9.73,7.32,441.96,5936.41,48.51,0,1,0,1,0,0,84.78,8.08,2023-10-07T01:56:36+09:00
2024-01-03T21:23:30+09:00,28.8,25.28,41.75,10.27,791.15,2.29,8.05,290.98,34.02,8.77,3.53,9.54,7.29,437.33,5888.99,49.27,1,1,0,1,1,1,84.73,8.16,2023-10-06T23:18:42+09:00
2024-01-03T21:24:00+09:00,28.7,25.27,41.81,10.24,785.02,2.32,7.9,289.5,33.94,8.77,3.58,9.66,7.29,429.24,5897.44,48.37,0,0,0,1,1,1,83.87,8.15,2023-10-06T23:19:12+09:00
2024-01-03T21:24:30+09:00,28.75,25.36,41.37,10.27,767.67,2.34,7.88,283.99,34.0,8.76,3.58,9.5,7.33,433.77,5903.72,48.3,1,1,1,0,1,1,83.03,8.07,2023-10-06T19:14:54+09:00
2024-01-03T21:25:00+09:00,28.72,25.37,41.46,10.3,782.77,2.39,8.0,277.04,34.0,8.74,3.52,9.35,7.38,426.78,5901.75,48.45,0,0,1,1,1,0,83.43,8.06,2023-10-07T07:58:36+09:00
2024-01-03T21:25:30+09:00,28.65,25.28,41.87,10.29,774.43,2.34,8.05,278.95,33.97,8.74,3.54,9.33,7.4,435.57,5894.79,48.67,1,1,1,1,1,1,82.46,7.97,2023-10-07T05:06:18+09:00
2024-01-03T21:26:00+09:00,28.57,25.24,42.35,10.29,765.71,2.33,8.06,280.41,33.88,8.75,3.49,9.4,7.42,429.85,5859.19,47.89,1,1,1,0,1,0,82.17,7.95,2023-10-07T21:54:48+09:00
2024-01-03T21:26:30+09:00,28.72,25.17,42.23,10.32,739.35,2.37,8.16,274.79,33.98,8.75,3.55,9.47,7.46,425.09,5831.41,47.18,0,0,1,1,1,0,81.61,8.01,2023-10-08T04:24:06+09:00
2024-01-03T21:27:00+09:00,28.85,25.16,41.84,10.33,755.69,2.39,8.21,266.35,34.04,8.74,3.49,9.6,7.44,424.49,5783.0,46.56,0,0,0,0,1,0,82.22,7.99,2023-10-08T06:19:48+09:00
2024-01-03T21:27:30+09:00,29.0,25.06,41.65,10.31,776.79,2.37,8.15,256.64,34.03,8.74,3.55,9.47,7.47,432.97,5812.05,46.24,1,1,1,1,1,0,81.36,7.96,2023-10-08T18:05:54+09:00
2024-01-03T21:28:00+09:00,28.96,24.96,41.78,10.33,793.83,2.39,8.26,249.74,34.07,8.76,3.57,9.66,7.46,441.72,5764.51,45.73,0,1,0,1,0,0,80.93,7.91,2023-10-09T02:44:48+09:00
2024-01-03T21:28:30+09:00,29.06,25.0,41.91,10.3,791.15,2.38,8.22,250.54,34.02,8.74,3.67,9.6,7.47,440.12,5768.44,44.87,0,1,0,1,1,0,80.43,7.9,2023-10-08T03:14:06+09:00
2024-01-03T21:29:00+09:00,28.96,24.9,42.31,10.32,771.33,2.36,8.29,245.94,34.03,8.75,3.73,9.53,7.5,449.55,5778.36,44.65,0,0,1,1,0,0,79.73,7.87,2023-10-08T23:24:12+09:00
2024-01-03T21:29:30+09:00,28.84,25.0,42.6,10.28,748.57,2.36,8.21,238.83,34.01,8.73,3.71,9.5,7.53,439.96,5780.65,44.43,0,1,0,0,0,0,79.01,7.95,2023-10-07T23:39:06+09:00
2024-01-03T21:30:00+09:00,28.76,25.08,42.82,10.3,742.91,2.39,8.35,231.89,33.94,8.75,3.77,9.51,7.53,442.56,5817.44,43.87,0,1,0,1,1,1,78.98,8.0,2023-10-08T12:51:36+09:00
2024-01-03T21:30:30+09:00,28.69,25.09,42.39,10.28,727.23,2.35,8.4,236.61,33.94,8.75,3.77,9.68,7.57,451.51,5781.84,43.86,1,1,0,1,1,0,78.83,7.96,2023-10-08T22:28:06+09:00
2024-01-03T21:31:00+09:00,28.69,25.17,42.59,10.33,728.95,2.36,8.26,244.4,33.85,8.76,3.77,9.52,7.54,451.13,5741.71,43.02,0,1,0,1,1,0,78.18,7.95,2023-10-09T19:50:12+09:00
2024-01-03T21:31:30+09:00,28.74,25.2,42.25,10.31,755.6,2.36,8.07,247.79,33.81,8.79,3.84,9.66,7.52,442.07,5788.25,42.09,1,1,1,0,1,1,77.44,7.89,2023-10-10T10:29:06+09:00
2024-01-03T21:32:00+09:00,28.85,25.19,42.44,10.31,750.19,2.36,8.17,256.9,33.75,8.79,3.92,9.84,7.5,446.73,5836.43,41.61,0,1,0,0,0,1,78.28,7.86,2023-10-10T01:36:48+09:00
2024-01-03T21:32:30+09:00,28.86,25.23,42.16,10.27,773.59,2.4,8.23,265.71,33.85,8.81,4.02,9.87,7.48,440.83,5791.37,40.8,0,1,0,0,0,0,77.79,7.81,2023-10-10T22:15:42+09:00
2024-01-03T21:33:00+09:00,28.96,25.33,42.4,10.31,758.48,2.37,8.19,271.91,33.78,8.82,4.1,9.95,7.44,433.56,5826.87,41.23,1,0,0,0,0,0,77.14,7.73,2023-10-11T01:52:12+09:00
2024-01-03T21:33:30+09:00,28.94,25.37,42.0,10.33,735.25,2.34,8.32,265.19,33.77,8.81,4.06,9.97,7.48,423.98,5821.12,40.59,0,0,1,1,0,0,77.07,7.81,2023-10-10T16:45:30+09:00
2024-01-03T21:34:00+09:00,28.93,25.3,41.67,10.29,720.92,2.32,8.46,272.55,33.67,8.79,4.02,10.0,7.47,420.09,5862.58,41.12,1,1,1,0,0,1,76.81,7.73,2023-10-09T17:29:12+09:00
2024-01-03T21:34:30+09:00,28.88,25.39,41.91,10.25,695.18,2.31,8.64,265.84,33.69,8.82,4.02,10.0,7.48,418.34,5845.33,40.19,0,1,0,0,1,1,77.19,7.79,2023-10-09T00:12:54+09:00
2024-01-03T21:35:00+09:00,28.92,25.48,41.88,10.24,704.1,2.27,8.77,266.56,33.6,8.82,4.02,10.15,7.47,416.67,5824.25,40.81,0,0,0,1,0,0,77.7,7.76,2023-10-09T13:39:48+09:00
2024-01-03T21:35:30+09:00,28.78,25.39,41.69,10.21,718.55,2.25,8.71,258.44,33.55,8.84,4.09,10.11,7.52,411.09,5800.13,39.83,1,0,1,0,0,1,77.75,7.74,2023-10-08T14:37:54+09:00
2024-01-03T21:36:00+09:00,28.77,25.29,42.0,10.24,747.82,2.24,8.67,248.91,33.48,8.84,4.06,10.24,7.55,402.59,5792.01,40.35,0,1,0,1,0,1,77.43,7.76,2023-10-08T22:04:48+09:00
2024-01-03T21:36:30+09:00,28.79,25.34,42.48,10.22,734.85,2.26,8.5,250.99,33.47,8.86,3.97,10.35,7.5,400.55,5836.95,39.76,0,0,0,1,1,1,76.84,7.66,2023-10-08T12:58:06+09:00
2024-01-03T21:37:00+09:00,28.6,25.41,42.7,10.23,734.18,2.29,8.59,245.67,33.48,8.86,4.05,10.19,7.45,403.66,5812.91,40.43,0,0,1,1,0,1,76.85,7.69,2023-10-08T22:34:36+09:00
2024-01-03T21:37:30+09:00,28.53,25.34,42.82,10.26,725.0,2.26,8.72,252.68,33.48,8.88,4.04,9.99,7.43,410.31,5831.33,39.82,0,1,0,1,0,1,77.42,7.74,2023-10-08T09:37:30+09:00
2024-01-03T21:38:00+09:00,28.57,25.42,42.74,10.24,736.7,2.24,8.69,243.12,33.39,8.91,4.12,10.16,7.42,417.09,5863.77,39.62,1,1,1,1,0,0,78.39,7.67,2023-10-07T13:28:24+09:00
2024-01-03T21:38:30+09:00,28.55,25.42,42.6,10.24,712.05,2.19,8.65,247.01,33.34,8.9,4.2,10.01,7.45,411.15,5886.67,39.65,1,1,0,1,1,0,78.76,7.67,2023-10-07T07:57:42+09:00
2024-01-03T21:39:00+09:00,28.4,25.4,42.74,10.2,685.48,2.23,8.48,252.63,33.43,8.89,4.21,10.14,7.5,404.69,5842.9,39.79,1,1,1,0,1,0,78.08,7.61,2023-10-06T18:17:24+09:00
2024-01-03T21:39:30+09:00,28.58,25.38,43.06,10.19,699.55,2.19,8.39,257.86,33.47,8.9,4.26,9.98,7.54,401.55,5807.95,40.78,0,1,1,0,1,0,77.95,7.69,2023-10-06T11:34:42+09:00
2024-01-03T21:40:00+09:00,28.4,25.3,43.17,10.18,685.6,2.17,8.22,257.02,33.39,8.92,4.28,10.02,7.57,395.73,5856.11,41.14,1,1,0,0,0,0,77.69,7.78,2023-10-05T18:47:12+09:00
2024-01-03T21:40:30+09:00,28.31,25.21,43.07,10.13,711.27,2.13,8.21,263.18,33.34,8.89,4.37,10.01,7.55,395.45,5850.85,40.61,1,1,0,1,0,1,76.91,7.7,2023-10-05T18:33:18+09:00
2024-01-03T21:41:00+09:00,28.16,25.24,42.84,10.15,718.81,2.17,8.34,261.79,33.36,8.9,4.37,9.99,7.58,385.94,5830.61,41.3,1,0,1,0,0,0,77.53,7.64,2023-10-06T02:14:36+09:00
2024-01-03T21:41:30+09:00,28.36,25.25,42.44,10.11,745.55,2.18,8.22,270.46,33.43,8.88,4.41,9.97,7.62,380.42,5791.41,42.12,0,0,0,0,1,0,77.31,7.6,2023-10-07T00:05:30+09:00
2024-01-03T21:42:00+09:00,28.43,25.24,42.65,10.13,720.75,2.19,8.3,274.32,33.42,8.86,4.44,9.9,7.66,376.5,5766.86,42.0,1,0,1,1,0,1,76.76,7.56,2023-10-06T20:30:00+09:00
2024-01-03T21:42:30+09:00,28.3,25.21,42.98,10.16,729.97,2.16,8.17,276.16,33.35,8.86,4.44,9.93,7.65,381.04,5779.69,41.77,0,1,1,1,1,1,76.09,7.51,2023-10-07T07:32:54+09:00
2024-01-03T21:43:00+09:00,28.16,25.21,42.74,10.18,739.07,2.12,8.18,276.52,33.41,8.85,4.42,10.06,7.62,382.57,5801.3,42.65,1,0,1,1,0,1,75.72,7.51,2023-10-08T03:43:00+09:00
2024-01-03T21:43:30+09:00,28.04,25.29,43.14,10.22,766.99,2.13,8.21,285.67,33.34,8.86,4.37,10.18,7.66,387.19,5771.27,41.79,0,1,0,1,0,0,75.71,7.52,2023-10-07T12:07:30+09:00
2024-01-03T21:44:00+09:00,28.05,25.34,43.45,10.26,783.57,2.18,8.18,294.23,33.29,8.89,4.29,10.24,7.63,393.16,5731.66,40.97,1,0,1,0,0,1,76.63,7.56,2023-10-08T07:48:48+09:00
2024-01-03T21:44:30+09:00,27.94,25.42,43.35,10.26,806.97,2.23,7.98,298.96,33.28,8.89,4.25,10.36,7.63,402.34,5702.56,40.01,1,1,1,0,0,1,76.2,7.54,2023-10-07T22:56:30+09:00
2024-01-03T21:45:00+09:00,28.02,25.41,43.46,10.25,830.32,2.22,7.83,308.17,33.35,8.87,4.31,10.28,7.59,401.85,5699.34,39.04,1,0,1,0,0,0,76.89,7.63,2023-10-07T02:33:00+09:00
2024-01-03T21:45:30+09:00,28.14,25.5,43.4,10.27,814.23,2.24,7.78,301.09,33.34,8.85,4.22,10.17,7.61,394.2,5696.39,39.11,0,0,1,0,1,0,77.62,7.68,2023-10-06T05:11:54+09:00
2024-01-03T21:46:00+09:00,27.98,25.57,43.34,10.26,795.48,2.28,7.66,296.38,33.37,8.86,4.31,10.04,7.66,385.99,5732.49,39.53,1,1,1,1,1,1,76.91,7.64,2023-10-06T11:26:48+09:00
2024-01-03T21:46:30+09:00,27.87,25.59,43.22,10.24,819.89,2.31,7.55,304.82,33.42,8.85,4.39,9.95,7.63,383.19,5746.7,38.83,0,1,0,1,1,1,76.61,7.6,2023-10-06T05:56:06+09:00
2024-01-03T21:47:00+09:00,27.96,25.51,43.47,10.24,820.89,2.28,7.61,305.2,33.41,8.86,4.33,9.83,7.63,381.59,5735.87,39.27,1,0,0,1,1,0,76.82,7.66,2023-10-06T12:39:48+09:00
2024-01-03T21:47:30+09:00,27.88,25.57,43.35,10.24,811.95,2.3,7.74,314.52,33.45,8.86,4.33,9.69,7.61,386.1,5746.84,38.66,1,0,0,0,1,1,76.49,7.71,2023-10-06T17:57:06+09:00
2024-01-03T21:48:00+09:00,27.97,25.53,43.44,10.23,808.79,2.25,7.56,313.89,33.55,8.87,4.37,9.72,7.64,383.75,5719.48,39.22,1,1,1,0,1,1,75.54,7.66,2023-10-07T16:31:12+09:00
2024-01-03T21:48:30+09:00,28.16,25.52,43.05,10.21,807.88,2.28,7.51,311.38,33.65,8.89,4.37,9.56,7.62,388.39,5766.81,39.78,0,0,0,0,0,0,74.99,7.68,2023-10-08T02:22:06+09:00
2024-01-03T21:49:00+09:00,28.07,25.61,43.17,10.22,801.66,2.25,7.51,320.31,33.67,8.88,4.33,9.61,7.62,382.04,5758.52,40.02,0,0,0,1,0,0,75.3,7.64,2023-10-09T00:27:24+09:00
2024-01-03T21:49:30+09:00,28.12,25.57,43.15,10.22,791.46,2.23,7.32,311.8,33.69,8.9,4.31,9.47,7.65,373.24,5758.91,39.79,0,0,0,0,1,1,75.15,7.67,2023-10-08T10:32:42+09:00
2024-01-03T21:50:00+09:00,28.14,25.48,43.09,10.17,784.16,2.26,7.14,309.3,33.65,8.9,4.26,9.5,7.64,363.75,5799.91,39.27,0,1,0,0,0,0,75.55,7.71,2023-10-08T16:04:24+09:00
2024-01-03T21:50:30+09:00,28.26,25.51,43.09,10.21,812.21,2.3,7.1,305.3,33.7,8.9,4.28,9.66,7.63,373.55,5785.65,38.32,1,0,0,0,1,1,75.98,7.64,2023-10-08T10:04:54+09:00
2024-01-03T21:51:00+09:00,28.12,25.5,42.91,10.2,821.45,2.31,7.21,301.36,33.65,8.91,4.2,9.79,7.64,373.79,5780.79,37.98,0,1,1,1,0,1,75.24,7.6,2023-10-08T09:22:12+09:00
2024-01-03T21:51:30+09:00,28.04,25.47,42.74,10.21,797.04,2.27,7.36,310.61,33.62,8.93,4.23,9.9,7.61,380.61,5817.55,38.65,0,1,1,0,1,1,75.53,7.57,2023-10-08T15:22:42+09:00
2024-01-03T21:52:00+09:00,28.02,25.48,43.0,10.18,801.87,2.29,7.46,309.89,33.61,8.93,4.24,9.73,7.62,374.38,5845.47,38.41,0,1,0,1,0,1,76.51,7.59,2023-10-08T22:06:24+09:00
2024-01-03T21:52:30+09:00,27.91,25.52,43.04,10.17,824.96,2.28,7.53,300.68,33.51,8.94,4.29,9.58,7.58,365.37,5823.49,38.16,1,0,0,0,0,0,77.2,7.57,2023-10-08T16:06:54+09:00
2024-01-03T21:53:00+09:00,28.08,25.44,42.68,10.18,796.65,2.3,7.72,295.1,33.61,8.92,4.19,9.4,7.55,361.58,5827.73,38.0,0,0,1,0,1,0,76.28,7.55,2023-10-09T09:09:48+09:00
2024-01-03T21:53:30+09:00,28.15,25.44,42.54,10.17,803.17,2.28,7.67,302.74,33.55,8.95,4.13,9.58,7.53,356.93,5817.54,38.6,1,1,1,1,1,1,75.71,7.63,2023-10-10T03:24:42+09:00
2024-01-03T21:54:00+09:00,28.21,25.34,42.65,10.19,817.81,2.3,7.55,296.71,33.64,8.94,4.18,9.41,7.49,362.83,5792.46,38.03,0,1,1,1,1,0,74.98,7.57,2023-10-09T16:22:48+09:00
2024-01-03T21:54:30+09:00,28.2,25.33,42.46,10.21,842.99,2.31,7.5,289.59,33.61,8.92,4.26,9.33,7.47,369.39,5790.95,38.09,0,0,1,1,0,0,75.01,7.58,2023-10-09T07:01:42+09:00
2024-01-03T21:55:00+09:00,28.22,25.42,42.1,10.21,844.33,2.35,7.34,293.48,33.53,8.94,4.22,9.29,7.44,366.51,5751.73,37.9,0,0,1,0,0,0,75.24,7.5,2023-10-10T05:07:00+09:00
2024-01-03T21:55:30+09:00,28.29,25.36,41.98,10.2,815.54,2.35,7.52,300.23,33.59,8.93,4.24,9.12,7.49,368.8,5760.11,37.27,1,1,1,0,1,0,75.98,7.48,2023-10-10T10:24:18+09:00
2024-01-03T21:56:00+09:00,28.14,25.45,42.14,10.25,832.28,2.34,7.7,296.87,33.55,8.94,4.32,9.1,7.48,377.23,5802.56,36.28,0,1,0,0,0,0,75.25,7.48,2023-10-09T17:36:48+09:00
2024-01-03T21:56:30+09:00,28.28,25.43,42.6,10.24,842.61,2.33,7.79,289.11,33.48,8.94,4.42,8.99,7.5,379.79,5818.78,36.99,1,1,1,1,1,0,74.47,7.51,2023-10-10T11:08:30+09:00
2024-01-03T21:57:00+09:00,28.34,25.38,42.23,10.23,868.98,2.3,7.62,283.83,33.49,8.93,4.52,8.91,7.51,374.89,5776.09,37.05,0,0,0,1,0,0,74.17,7.44,2023-10-10T15:28:12+09:00
2024-01-03T21:57:30+09:00,28.17,25.32,41.9,10.19,853.05,2.25,7.77,288.97,33.4,8.94,4.46,9.0,7.55,376.45,5818.18,38.04,1,1,0,1,1,1,74.56,7.44,2023-10-10T23:38:18+09:00
2024-01-03T21:58:00+09:00,28.33,25.35,42.13,10.18,874.09,2.22,7.69,295.42,33.41,8.92,4.44,8.83,7.59,386.43,5841.28,38.64,0,1,0,0,1,0,74.8,7.34,2023-10-11T16:41:12+09:00
2024-01-03T21:58:30+09:00,28.53,25.38,42.02,10.18,895.29,2.2,7.55,304.41,33.47,8.9,4.47,8.75,7.56,376.9,5835.45,38.33,0,0,0,0,1,1,75.29,7.32,2023-10-12T15:00:54+09:00
2024-01-03T21:59:00+09:00,28.69,25.32,42.46,10.14,922.8,2.17,7.66,299.9,33.48,8.89,4.55,8.81,7.55,378.64,5821.47,38.05,0,0,0,0,0,0,76.14,7.23,2023-10-12T07:35:00+09:00
2024-01-03T21:59:30+09:00,28.7,25.41,42.65,10.09,909.18,2.15,7.82,297.04,33.43,8.86,4.61,8.99,7.57,375.34,5778.55,39.03,1,1,0,0,1,1,76.82,7.14,2023-10-12T07:35:30+09:00
2024-01-03T22:00:00+09:00,28.89,25.47,42.59,10.06,935.79,2.18,7.72,287.43,33.36,8.83,4.65,9.12,7.62,372.97,5764.65,39.71,0,1,1,0,0,1,76.55,7.23,2023-10-12T02:04:48+09:00
2024-01-03T22:00:30+09:00,28.97,25.44,42.83,10.05,938.83,2.16,7.56,286.49,33.45,8.81,4.73,9.11,7.65,367.49,5728.09,39.43,0,0,0,0,0,1,75.83,7.19,2023-10-11T22:29:18+09:00
2024-01-03T22:01:00+09:00,28.93,25.43,43.22,10.09,952.26,2.13,7.43,293.49,33.53,8.78,4.76,9.22,7.6,363.78,5712.46,39.15,1,1,1,0,0,1,75.04,7.19,2023-10-12T02:49:00+09:00
2024-01-03T22:01:30+09:00,29.09,25.51,43.42,10.06,953.76,2.11,7.46,301.16,33.56,8.75,4.81,9.06,7.63,359.13,5753.32,39.07,1,1,1,0,1,1,74.68,7.24,2023-10-11T08:06:18+09:00
2024-01-03T22:02:00+09:00,28.97,25.46,43.29,10.08,974.04,2.07,7.31,301.21,33.5,8.72,4.73,8.91,7.68,363.38,5797.99,38.6,1,1,0,1,1,0,73.91,7.17,2023-10-11T20:50:00+09:00
2024-01-03T22:02:30+09:00,28.93,25.51,42.83,10.08,959.96,2.05,7.31,299.46,33.45,8.71,4.78,8.8,7.66,355.43,5756.95,39.05,1,0,0,0,1,0,74.07,7.23,2023-10-12T03:33:42+09:00
2024-01-03T22:03:00+09:00,29.11,25.43,42.76,10.07,954.78,2.04,7.38,301.57,33.44,8.68,4.79,8.63,7.63,358.09,5792.97,39.6,1,1,0,1,0,1,73.96,7.16,2023-10-11T10:46:12+09:00
2024-01-03T22:03:30+09:00,29.28,25.35,42.55,10.03,973.33,2.08,7.46,308.12,33.49,8.67,4.71,8.68,7.65,364.89,5835.12,40.46,1,1,0,0,0,1,74.1,7.11,2023-10-12T09:34:42+09:00
2024-01-03T22:04:00+09:00,29.34,25.28,42.2,9.98,951.59,2.12,7.28,306.95,33.51,8.7,4.67,8.69,7.69,369.78,5805.2,40.46,1,0,0,1,1,0,74.56,7.19,2023-10-12T06:42:24+09:00
2024-01-03T22:04:30+09:00,29.25,25.36,41.71,9.99,979.47,2.1,7.15,315.42,33.51,8.7,4.75,8.81,7.64,378.34,5801.99,40.14,0,0,0,1,0,0,75.3,7.12,2023-10-11T18:42:54+09:00
2024-01-03T22:05:00+09:00,29.11,25.4,41.93,9.99,960.81,2.1,7.14,319.85,33.6,8.67,4.78,8.78,7.59,379.44,5840.08,39.26,1,1,1,1,0,0,75.68,7.04,2023-10-11T02:38:36+09:00
2024-01-03T22:05:30+09:00,29.29,25.42,42.03,10.01,946.15,2.14,7.09,311.07,33.5,8.65,4.76,8.82,7.55,380.26,5822.84,38.92,0,1,0,0,1,0,75.23,7.01,2023-10-12T02:24:42+09:00
2024-01-03T22:06:00+09:00,29.41,25.33,41.68,10.04,959.88,2.18,7.21,312.45,33.44,8.65,4.79,8.85,7.56,376.11,5863.09,38.46,0,0,1,0,0,1,75.15,6.94,2023-10-11T14:10:48+09:00
2024-01-03T22:06:30+09:00,29.5,25.27,41.77,9.99,947.57,2.14,7.32,312.71,33.51,8.62,4.71,8.88,7.59,382.64,5849.93,38.29,1,1,0,0,1,0,74.27,7.02,2023-10-11T15:37:42+09:00
2024-01-03T22:07:00+09:00,29.47,25.27,41.37,9.99,973.64,2.11,7.49,316.86,33.59,8.64,4.68,8.71,7.55,384.31,5835.29,39.18,1,1,0,0,0,1,74.64,7.02,2023-10-12T08:40:36+09:00
2024-01-03T22:07:30+09:00,29.45,25.33,41.29,9.99,995.4,2.14,7.56,324.28,33.56,8.62,4.74,8.8,7.56,378.94,5856.9,39.92,0,0,1,1,0,0,74.47,7.01,2023-10-11T23:19:30+09:00
2024-01-03T22:08:00+09:00,29.49,25.23,41.13,9.99,1024.58,2.17,7.41,316.17,33.58,8.61,4.77,8.86,7.55,387.37,5902.18,40.0,0,1,0,1,1,1,73.7,6.96,2023-10-12T01:44:00+09:00
2024-01-03T22:08:30+09:00,29.6,25.32,41.49,9.99,1000.56,2.16,7.36,315.63,33.52,8.63,4.85,9.04,7.58,390.02,5893.49,40.71,0,0,0,0,1,0,72.8,6.93,2023-10-12T17:20:30+09:00
2024-01-03T22:09:00+09:00,29.79,25.33,41.14,9.98,991.56,2.16,7.28,306.35,33.42,8.65,4.93,8.94,7.57,385.46,5877.59,40.4,1,0,0,0,0,0,72.27,6.99,2023-10-13T01:45:00+09:00
2024-01-03T22:09:30+09:00,29.87,25.31,41.54,9.98,993.02,2.12,7.13,302.15,33.37,8.63,4.88,8.9,7.54,390.31,5905.89,41.05,1,1,0,1,0,0,71.85,7.08,2023-10-12T21:26:18+09:00
2024-01-03T22:10:00+09:00,29.81,25.41,41.62,10.0,998.87,2.12,7.32,292.29,33.37,8.65,4.96,8.93,7.54,381.68,5867.09,41.42,1,0,1,1,0,1,72.49,7.0,2023-10-13T09:41:12+09:00
2024-01-03T22:10:30+09:00,29.78,25.35,41.14,10.01,972.73,2.15,7.51,296.01,33.29,8.62,4.89,9.04,7.54,391.22,5913.34,40.93,0,0,1,0,0,0,72.0,7.05,2023-10-14T00:34:30+09:00
2024-01-03T22:11:00+09:00,29.68,25.45,41.43,10.04,957.49,2.18,7.52,298.99,33.23,8.62,4.86,8.86,7.55,392.47,5919.27,39.96,0,1,1,0,0,0,72.55,6.97,2023-10-13T00:35:00+09:00
2024-01-03T22:11:30+09:00,29.57,25.46,41.29,10.03,934.59,2.21,7.67,294.01,33.25,8.62,4.8,8.95,7.56,388.55,5946.69,39.77,1,1,1,1,0,0,72.98,6.96,2023-10-12T02:59:30+09:00
2024-01-03T22:12:00+09:00,29.57,25.54,41.19,10.01,948.21,2.19,7.6,301.34,33.32,8.59,4.74,8.92,7.53,394.84,5955.13,40.72,0,0,0,1,0,1,72.77,7.05,2023-10-11T11:24:00+09:00
2024-01-03T22:12:30+09:00,29.53,25.56,41.33,10.04,929.59,2.23,7.46,308.41,33.24,8.6,4.79,8.86,7.55,395.8,5976.51,39.93,0,0,0,1,1,0,72.39,7.1,2023-10-10T12:50:54+09:00
2024-01-03T22:13:00+09:00,29.57,25.49,40.86,10.0,952.07,2.19,7.65,307.07,33.29,8.59,4.74,8.81,7.52,401.04,5977.42,40.74,0,1,1,1,1,0,72.45,7.04,2023-10-10T22:41:48+09:00
2024-01-03T22:13:30+09:00,29.52,25.4,40.85,9.97,975.46,2.16,7.65,314.67,33.21,8.58,4.76,8.82,7.54,392.02,5994.06,40.82,0,1,0,0,1,1,71.83,6.96,2023-10-10T08:32:42+09:00
2024-01-03T22:14:00+09:00,29.63,25.41,40.5,9.99,974.69,2.2,7.59,317.49,33.16,8.57,4.69,8.66,7.55,397.02,6040.39,41.57,1,1,1,1,0,0,71.74,6.86,2023-10-10T14:04:24+09:00
2024-01-03T22:14:30+09:00,29.74,25.46,40.55,9.94,976.29,2.18,7.63,310.02,33.14,8.59,4.77,8.5,7.59,395.86,6083.67,40.66,1,0,0,0,0,1,72.71,6.9,2023-10-10T15:45:42+09:00
2024-01-03T22:15:00+09:00,29.6,25.53,40.99,9.99,954.86,2.2,7.62,312.65,33.11,8.59,4.86,8.53,7.58,404.11,6078.29,39.83,0,1,0,0,0,0,73.17,6.94,2023-10-10T22:29:24+09:00
2024-01-03T22:15:30+09:00,29.43,25.55,40.5,10.01,969.2,2.19,7.8,319.89,33.08,8.59,4.8,8.5,7.58,396.21,6049.12,39.47,1,1,0,0,0,0,72.71,6.89,2023-10-11T15:46:42+09:00
2024-01-03T22:16:00+09:00,29.26,25.54,40.61,10.02,976.17,2.17,7.66,323.25,32.99,8.6,4.81,8.34,7.59,389.45,6083.24,40.12,0,0,1,0,0,1,72.39,6.88,2023-10-10T21:47:12+09:00
2024-01-03T22:16:30+09:00,29.41,25.46,40.35,10.06,979.97,2.16,7.8,322.0,33.08,8.61,4.87,8.33,7.54,395.59,6083.65,41.06,1,0,0,0,0,1,71.64,6.92,2023-10-10T21:04:30+09:00
2024-01-03T22:17:00+09:00,29.39,25.47,40.45,10.02,985.94,2.21,7.71,316.09,33.06,8.6,4.78,8.51,7.55,403.75,6102.47,40.11,1,1,1,0,1,0,72.03,6.9,2023-10-10T23:29:00+09:00
2024-01-03T22:17:30+09:00,29.31,25.52,40.17,9.99,979.45,2.26,7.87,322.89,32.99,8.61,4.86,8.33,7.57,405.7,6080.34,40.27,1,1,1,0,1,1,72.13,6.91,2023-10-11T07:39:06+09:00
2024-01-03T22:18:00+09:00,29.38,25.56,40.15,9.99,960.45,2.29,7.84,318.61,32.96,8.63,4.93,8.24,7.56,396.02,6084.91,40.36,1,1,1,1,0,0,72.62,6.82,2023-10-11T04:03:36+09:00
